case_no,case_alias,case_key,court,decided,title,doc_letec,doc_crawl,vec_chunks,vec_ctx,vec_dead,cited_code,cited_textbook,not_found,overlap,note
2003구합27860,,2003guhap27860,,,,0,0,0,0,0,0,0,1,0,
2003구합28856,,2003guhap28856,,,,0,0,0,0,0,0,0,1,0,
2003구합31005,,2003guhap31005,,,,0,0,0,0,0,0,0,1,0,
2003구합35656,,2003guhap35656,,,,0,0,0,0,0,0,0,1,0,
2003구합5143,,2003guhap5143,,,,0,0,0,0,0,0,0,1,0,
2003누14675,,2003nu14675,,,,0,0,0,0,0,0,0,1,0,
2003누19007,,2003nu19007,,,,0,0,0,0,0,0,0,1,0,
2003누3316,,2003nu3316,,,,0,0,0,0,0,0,0,1,0,
2003누9772,,2003nu9772,,,,0,0,0,0,0,0,0,1,0,
2003다10421,,2003da10421,대법원,2003.06.27,임금,1,0,2,0,0,0,0,0,0,
2003다10421177,,2003da10421177,,,,0,0,0,0,0,0,0,1,0,
2003다10650,,2003da10650,대법원,2003.04.22,임금등,1,0,4,0,0,0,2,0,0,
2003다11387,,2003da11387,,,,0,0,0,0,0,0,0,1,0,
2003다13307,,2003da13307,대법원,2003.12.26,구상금,1,0,4,0,0,0,0,0,0,
2003다14935,,2003da14935,,,,0,0,0,0,0,0,0,1,0,
2003다16092,,2003da16092,,2023.02.13,이사의 퇴직금을 이사회의 결의가 없었음을 이유로 지급거절할 수 없다,0,1,0,4,0,0,0,0,0,
2003다16108,,2003da16108,,,,0,0,0,0,0,0,0,1,0,
2003다24147,,2003da24147,대법원,2005.10.13,구상금,1,0,4,0,0,0,0,0,0,
2003다26044,,2003da26044,,,,0,0,0,0,0,0,0,1,0,
2003다264,,2003da264,대법원,2004.11.12,임금등,1,0,3,0,0,0,0,0,0,
2003다264544,,2003da264544,,,,0,0,0,0,0,0,0,1,0,
2003다264799,,2003da264799,,,,0,0,0,0,0,0,0,1,0,
2003다27429,,2003da27429,,2023.02.13,노사협의회의 협의를 거친 단체협약의 효력 여부,0,1,0,4,0,0,0,0,0,
2003다27429654,,2003da27429654,,,,0,0,0,0,0,0,0,1,0,
2003다2802,,2003da2802,대법원,2005.03.17,손해배상(자),1,0,4,0,0,0,0,0,0,
2003다30777,,2003da30777,,,,0,0,0,0,0,0,0,1,0,
2003다33691,,2003da33691,,2023.02.14,동료근로자의 행위로 업무상 재해가 발생한 경우 그 동료근로자에게 구상권을 행사할 수 없다,0,1,0,4,0,0,0,0,0,
2003다38597,,2003da38597,,,,0,0,0,0,0,0,0,1,0,
2003다40538,,2003da40538,대법원,2003.12.11,임금,1,0,3,0,0,0,0,0,0,
2003다40538202,,2003da40538202,,,,0,0,0,0,0,0,0,1,0,
2003다40538495,,2003da40538495,,,,0,0,0,0,0,0,0,1,0,
2003다40798,,2003da40798,대법원,2005.07.08,퇴직금등·부당이득금,1,0,2,0,0,0,0,0,0,
2003다40798498,,2003da40798498,,,,0,0,0,0,0,0,0,1,0,
2003다44363,,2003da44363,,,,0,0,0,0,0,0,0,1,0,
2003다44691,,2003da44691,,,,0,0,0,0,0,0,0,1,0,
2003다4815,,2003da4815,대법원,2003.09.02,임금,1,0,5,0,0,0,0,0,0,
2003다4815297,,2003da4815297,,,,0,0,0,0,0,0,0,1,0,
2003다48549,,2003da48549,대법원,2005.05.27,임금·부당이득금반환,1,1,2,0,0,0,0,0,1,
2003다48556,,2003da48556,,,,0,0,0,0,0,0,0,1,0,
2003다50580,,2003da50580,대법원,2005.07.15,해고무효확인등,1,0,2,0,0,0,3,0,0,
2003다50580135,,2003da50580135,,,,0,0,0,0,0,0,0,1,0,
2003다51675,,2003da51675,대법원,2004.02.27,해고무효확인등,1,0,3,0,0,0,1,0,0,
2003다52456,,2003da52456,,2023.02.13,"노사결의 또는 취업규칙 개정에 의한 상여금, 휴가비 반납의 효력",0,2,0,9,0,0,0,0,0,
2003다54322,,2003da54322,대법원,2006.05.26,임금·임금등,1,1,4,0,0,0,0,0,1,
2003다54322177,,2003da54322177,,,,0,0,0,0,0,0,0,1,0,
2003다55493,,2003da55493,,,,0,0,0,0,0,0,0,1,0,
2003다5955,,2003da5955,,2023.02.14,시용 중에 있는 근로자도 객관적이고 합리적 이유 없이 해고해선 안된다,0,1,0,4,0,0,0,0,0,
2003다63029,,2003da63029,대법원,2005.02.18,임금등,1,1,4,0,0,0,0,0,1,
2003다63029331,,2003da63029331,,,,0,0,0,0,0,0,0,1,0,
2003다66523,,2003da66523,,,,0,0,0,0,0,0,0,1,0,
2003다69393,,2003da69393,대법원,2006.01.26,해고무효확인,1,1,5,0,0,0,0,0,1,
2003다69393464,,2003da69393464,,,,0,0,0,0,0,0,0,1,0,
2003다7005,,2003da7005,대법원,2003.04.25,임금등,1,0,3,0,0,0,1,0,0,
2003다7388,,2003da7388,,2023.10.20,해외연수목적이 교육이 아닌 출장이라면 의무재직기간 이전 퇴직시 연수비용을 상환하지 않아도 된다,0,1,0,12,0,0,0,0,0,
2003다7623,,2003da7623,대법원,2003.06.27,추심금,1,0,2,0,0,0,0,0,0,
2003다9254,,2003da9254,대법원,2005.07.29,임금,1,0,3,0,0,0,0,0,0,
2003도3000,,2003do3000,대법원,2003.09.26,폭력행위등처벌에관한법률위반,1,0,3,0,0,0,0,0,0,
2003도300011,,2003do300011,,,,0,0,0,0,0,0,0,1,0,
2003도3344,,2003do3344,,,,0,0,0,0,0,0,0,1,0,
2003두1042,,2003du1042,,,,0,0,0,0,0,0,0,1,0,
2003두1097,,2003du1097,대법원,2003.06.13,부당노동행위구제재심판정취소,1,0,3,0,0,0,0,0,0,
2003두1097748,,2003du1097748,,,,0,0,0,0,0,0,0,1,0,
2003두10978,,2003du10978,,,,0,0,0,0,0,0,0,1,0,
2003두11247,,2003du11247,,,,0,0,0,0,0,0,0,1,0,
2003두11339,,2003du11339,대법원,2004.01.15,부당해고구제재심판정취소,1,0,3,0,0,0,1,0,0,
2003두11599,,2003du11599,,,,0,0,0,0,0,0,0,1,0,
2003두11834,,2003du11834,,,,0,0,0,0,0,0,0,1,0,
2003두12530,,2003du12530,대법원,2004.04.09,요양불승인처분취소,1,0,2,0,0,0,0,0,0,
2003두12639,,2003du12639,대법원,2005.04.15,부당해고구제재심판정취소,1,0,2,0,0,0,0,0,0,
2003두12844,,2003du12844,대법원,2004.03.26,유족보상및장의비부지급처분취소,1,0,2,0,0,0,1,0,0,
2003두12912,,2003du12912,대법원,2004.09.03,유족급여및장의비부지급처분취소,1,0,2,0,0,0,4,0,0,
2003두13250,,2003du13250,,,,0,0,0,0,0,0,0,1,0,
2003두13663,,2003du13663,,,,0,0,0,0,0,0,0,1,0,
2003두13939,,2003du13939,대법원,2004.03.26,유족보상및장의비부지급처분취소,1,0,4,0,0,0,0,0,0,
2003두1393940,,2003du1393940,,,,0,0,0,0,0,0,0,1,0,
2003두13991,,2003du13991,,,,0,0,0,0,0,0,0,1,0,
2003두14338,,2003du14338,,,,0,0,0,0,0,0,0,1,0,
2003두15317,,2003du15317,대법원,2004.06.25,부당해고구제재심판정취소,1,0,2,0,0,0,0,0,0,
2003두3420,,2003du3420,대법원,2003.09.23,부당해고구제재심판정취소,1,0,3,0,0,0,1,0,0,
2003두342050,,2003du342050,,,,0,0,0,0,0,0,0,1,0,
2003두4119,,2003du4119,대법원,2003.11.13,부당해고등구제재심판정취소,1,0,4,0,0,0,1,0,0,
2003두4287,,2003du4287,,,,0,0,0,0,0,0,0,1,0,
2003두5198,,2003du5198,,,,0,0,0,0,0,0,0,1,0,
2003두5563,,2003du5563,,,,0,0,0,0,0,0,0,1,0,
2003두5600,,2003du5600,,,,0,0,0,0,0,0,0,1,0,
2003두6634,,2003du6634,,,,0,0,0,0,0,0,0,1,0,
2003두6665,,2003du6665,대법원,2004.10.28,부당해고구제재심판정취소,1,0,2,0,0,0,0,0,0,
2003두7385,,2003du7385,,,,0,0,0,0,0,0,0,1,0,
2003두8210,,2003du8210,대법원,2005.11.25,부당해고구제재심판정취소,1,0,2,0,0,0,1,0,0,
2003두8906,,2003du8906,대법원,2003.12.26,부당해고등구제재심판정취소,1,0,4,0,0,0,0,0,0,
2003두896,,2003du896,대법원,2005.09.09,단체협약해석재심판정취소,1,0,4,0,0,0,0,0,0,
2003두896682,,2003du896682,,,,0,0,0,0,0,0,0,1,0,
2003두902,,2003du902,대법원,2004.02.27,부당해고등구제재심판정취소,1,0,2,0,0,0,1,0,0,
2003두902435,,2003du902435,,,,0,0,0,0,0,0,0,1,0,
2003두9282,,2003du9282,,,,0,0,0,0,0,0,0,1,0,
2003두9336,,2003du9336,,,,0,0,0,0,0,0,0,1,0,
2003헌바12,,2003heonba12,헌법재판소,2005.03.31,근로기준법 제110조 위헌소원,1,0,11,0,0,0,1,0,0,
2003헌바9,,2003heonba9,,,,0,0,0,0,0,0,0,1,0,
2004가단273036,,2004gadan273036,,,,0,0,0,0,0,0,0,1,0,
2004가합68903,,2004gahap68903,,,,0,0,0,0,0,0,0,1,0,
2004구합13257,,2004guhap13257,,,,0,0,0,0,0,0,0,1,0,
2004구합16430,,2004guhap16430,,,,0,0,0,0,0,0,0,1,0,
2004구합18689,,2004guhap18689,,,,0,0,0,0,0,0,0,1,0,
2004구합2387,,2004guhap2387,,,,0,0,0,0,0,0,0,1,0,
2004구합25229,,2004guhap25229,,,,0,0,0,0,0,0,0,1,0,
2004구합26062,,2004guhap26062,,,,0,0,0,0,0,0,0,1,0,
2004구합2859,,2004guhap2859,,2023.02.11,산재요양기간에 고용보험료를 납부해도 피보험단위기간에 포함시킬 수 없다,0,1,0,4,0,0,0,0,0,
2004구합30122,,2004guhap30122,,2024.04.16,수습 중인 근로자에 대한 채용거절(=해고)의 정당성,0,1,0,5,0,0,0,0,0,
2004구합31002,,2004guhap31002,,,,0,0,0,0,0,0,0,1,0,
2004구합37185,,2004guhap37185,,,,0,0,0,0,0,0,0,1,0,
2004구합37253,,2004guhap37253,,,,0,0,0,0,0,0,0,1,0,
2004구합38027,,2004guhap38027,,,,0,0,0,0,0,0,0,1,0,
2004구합39723,,2004guhap39723,,,,0,0,0,0,0,0,0,1,0,
2004구합39976,,2004guhap39976,,,,0,0,0,0,0,0,0,1,0,
2004구합5287,,2004guhap5287,,,,0,0,0,0,0,0,0,1,0,
2004나5882,,2004na5882,,2023.02.13,근로계약을 반복체결하는 경우 공백기간에도 계속근로관계가 인정될 수 있다,0,1,0,4,0,0,0,0,0,
2004나704,,2004na704,,2023.12.18,포괄임금계약이 유효하다는 사례(시간외 근무·휴일근무가 당연히 예상되는 경우),0,1,0,5,0,0,0,0,0,
2004노583,,2004no583,,,,0,0,0,0,0,0,0,1,0,
2004노583521,,2004no583521,,,,0,0,0,0,0,0,0,1,0,
2004누11901,,2004nu11901,,,,0,0,0,0,0,0,0,1,0,
2004누13587,,2004nu13587,,,,0,0,0,0,0,0,0,1,0,
2004누16494,,2004nu16494,,,,0,0,0,0,0,0,0,1,0,
2004누2362,,2004nu2362,,,,0,0,0,0,0,0,0,1,0,
2004누23638,,2004nu23638,,,,0,0,0,0,0,0,0,1,0,
2004누23638137,,2004nu23638137,,,,0,0,0,0,0,0,0,1,0,
2004누8462,,2004nu8462,,2023.02.13,노조와 협의 없이 급여규정을 개정한 행위는 부당노동행위에 해당한다,0,1,0,6,0,0,0,0,0,
2004다11032,,2004da11032,,,,0,0,0,0,0,0,0,1,0,
2004다11070,,2004da11070,대법원,2006.10.26,손해배상(기)등,1,0,3,0,0,0,0,0,0,
2004다11070807,,2004da11070807,,,,0,0,0,0,0,0,0,1,0,
2004다12240,,2004da12240,대법원,2006.10.27,손해배상(기),1,0,3,0,0,0,0,0,0,
2004다12660,,2004da12660,대법원,2005.04.28,구상금등,1,0,3,0,0,0,0,0,0,
2004다13762,,2004da13762,대법원,2005.10.13,임금,1,0,2,0,0,0,1,0,0,
2004다22742,,2004da22742,대법원,2005.11.10,손해배상(기),1,1,3,0,0,0,0,0,1,
2004다24854,,2004da24854,,2023.02.14,복수노조 설립이 제한되는 ‘하나의 사업 또는 사업장’의 의미,0,1,0,4,0,0,0,0,0,
2004다24854542,,2004da24854542,,,,0,0,0,0,0,0,0,1,0,
2004다25123,,2004da25123,대법원,2004.12.10,퇴직금등,1,0,4,0,0,0,0,0,0,
2004다26799,,2004da26799,대법원,2005.10.13,배당이의,1,0,4,0,0,0,2,0,0,
2004다29736,,2004da29736,대법원,2006.12.07,퇴직금,1,1,6,0,0,0,0,0,1,
2004다2973637,,2004da2973637,,,,0,0,0,0,0,0,0,1,0,
2004다34790,,2004da34790,대법원,2005.02.25,퇴직금,1,1,5,0,0,0,0,0,1,
2004다37676,,2004da37676,대법원,2005.11.10,전부금,1,0,7,0,0,0,1,0,0,
2004다37744,,2004da37744,,,,0,0,0,0,0,0,0,1,0,
2004다37775,,2004da37775,대법원,2006.04.20,소유권말소등기,1,0,11,0,0,0,0,0,0,
2004다41217,,2004da41217,대법원,2005.09.09,임금,1,2,4,10,0,0,0,0,1,
2004다41217177,,2004da41217177,,,,0,0,0,0,0,0,0,1,0,
2004다43824,,2004da43824,대법원,2005.05.27,구상금등,1,0,4,0,0,0,1,0,0,
2004다44506,,2004da44506,대법원,2006.09.28,손해배상(산)등,1,0,2,0,0,0,2,0,0,
2004다4683,,2004da4683,대법원,2006.4.27.,,0,0,0,0,0,0,1,1,0,
2004다48836,,2004da48836,대법원,2007.06.29,임금,1,0,2,0,0,0,0,0,0,
2004다49570,,2004da49570,대법원,2006.11.23,약정금,1,0,4,0,0,0,0,0,0,
2004다51139,,2004da51139,,,,0,0,0,0,0,0,0,1,0,
2004다51139526,,2004da51139526,,,,0,0,0,0,0,0,0,1,0,
2004다62597,,2004da62597,대법원,2006.05.26,가처분이의,1,0,10,0,0,0,0,0,0,
2004다66995,,2004da66995,대법원,2006.04.28,퇴직금,1,0,2,0,0,0,0,0,0,
2004다68250,,2004da68250,,,,0,0,0,0,0,0,0,1,0,
2004다68953,,2004da68953,,,,0,0,0,0,0,0,0,1,0,
2004도1108,,2004do1108,,2023.02.13,단체협약의 적용을 받게 되는 동종의 근로자의 의미,0,1,0,4,0,0,0,0,0,
2004도227,,2004do227,대법원,2005.01.28,공직선거및선거부정방지법위반,1,0,5,0,0,0,0,0,0,
2004도227571,,2004do227571,,,,0,0,0,0,0,0,0,1,0,
2004도3891,,2004do3891,,2023.02.14,부당노동행위에서 근로자에게 불이익을 주는 행위의 의미,0,1,0,6,0,0,0,0,0,
2004도3891788,,2004do3891788,,,,0,0,0,0,0,0,0,1,0,
2004도4641,,2004do4641,,2023.02.14,노동조합의 지부가 파업하는 경우 쟁의행위 결의를 할 조합원의 범위,0,1,0,4,0,0,0,0,0,
2004도7218,,2004do7218,대법원,2005.06.09,근로기준법위반·폭력행위등처벌에관한법률위반(야간·공동폭행)·노동조합및노동관계조정법위반,1,0,3,0,0,0,0,0,0,
2004도7218749,,2004do7218749,,,,0,0,0,0,0,0,0,1,0,
2004도746,,2004do746,대법원,2008.09.11,업무방해·노동조합및노동관계조정법위반·집회및시위에관한법률위반·국가공무원법위반(인정된죄명:청원경찰법위반),1,0,2,0,0,0,0,0,0,
2004도8620,,2004do8620,,,,0,0,0,0,0,0,0,1,0,
2004두10548,,2004du10548,대법원,2005.06.10,부당해고구제재심판정취소,1,0,3,0,0,0,1,0,0,
2004두12582,,2004du12582,,,,0,0,0,0,0,0,0,1,0,
2004두12766,,2004du12766,,,,0,0,0,0,0,0,0,1,0,
2004두14090,,2004du14090,,2023.02.09,"회사방침에 따라 사직서 제출 후 퇴사처리하고 즉시 재입사한 경우, 재직기간은 단절되지 않는다",0,1,0,6,0,0,0,0,0,
2004두1728,,2004du1728,,,,0,0,0,0,0,0,0,1,0,
2004두1728857,,2004du1728857,,,,0,0,0,0,0,0,0,1,0,
2004두2103,,2004du2103,,2023.02.13,임금 소급인상시 휴업급여 산정의 기초가 되는 평균임금의 증액 여부,0,1,0,4,0,0,0,0,0,
2004두2714,,2004du2714,,,,0,0,0,0,0,0,0,1,0,
2004두4765,,2004du4765,,,,0,0,0,0,0,0,0,1,0,
2004두6549,,2004du6549,대법원,2004.12.24,유족급여등부지급처분취소,1,0,2,0,0,0,1,0,0,
2004두6709,,2004du6709,,2023.02.14,출장의 종료시점과 업무상 재해 해당 여부에 관한 판단기준,0,1,0,4,0,0,0,0,0,
2004두916,,2004du916,대법원,2004.03.11,요양신청반려처분취소,1,0,2,0,0,0,0,0,0,
2004두91643,,2004du91643,,,,0,0,0,0,0,0,0,1,0,
2004두9975,,2004du9975,,,,0,0,0,0,0,0,0,1,0,
2004헌마554,,2004heonma554,헌법재판소,2004.10.21,신행정수도의건설을위한특별조치법 위헌확인,1,0,26,0,0,0,0,0,0,
2004헌마55410,,2004heonma55410,,,,0,0,0,0,0,0,0,1,0,
2004헌마670,,2004heonma670,헌법재판소,2007.08.30,산업기술연수생 도입기준완화결정 등 위헌확인,1,0,6,0,0,0,2,0,0,
2004헌마67020,,2004heonma67020,,,,0,0,0,0,0,0,0,1,0,
2004헌마675,,2004heonma675,헌법재판소,2006.02.23,국가유공자등예우및지원에관한법률 제31조 제1항 등 위헌확인,1,0,11,0,0,0,0,0,0,
2004헌마67522,,2004heonma67522,,,,0,0,0,0,0,0,0,1,0,
2004헌바9,,2004heonba9,헌법재판소,2008.07.31,노동조합및노동관계조정법 제7조 제3항 등 위헌소원,1,0,9,0,0,0,0,0,0,
2004헌바9536,,2004heonba9536,,,,0,0,0,0,0,0,0,1,0,
2005가단35270,,2005gadan35270,울산지법,2006.12.21,손해배상(기),1,0,4,0,0,0,0,0,0,
2005가단42764,,2005gadan42764,,,,0,0,0,0,0,0,0,1,0,
2005가합33355,,2005gahap33355,,2023.02.13,해외연수중이었던 기간도 계속근로연수에 산입되어야 한다,0,1,0,4,0,0,0,0,0,
2005가합50541,,2005gahap50541,,2023.02.13,"명예퇴직 신청에 대한 심사,결정 권한 행사의 범위",0,1,0,4,0,0,0,0,0,
2005가합57290,,2005gahap57290,,2023.02.13,가족수당 중식대 교통비는 통상임금에 포함된다,0,1,0,12,0,0,0,0,0,
2005구합10576,,2005guhap10576,,,,0,0,0,0,0,0,0,1,0,
2005구합13582,,2005guhap13582,,,,0,0,0,0,0,0,0,1,0,
2005구합13605,,2005guhap13605,서울행법,2005.12.27,부당해고구제재심판정취소,1,0,3,0,0,0,0,0,0,
2005구합14158,,2005guhap14158,,,,0,0,0,0,0,0,0,1,0,
2005구합15700,,2005guhap15700,,,,0,0,0,0,0,0,0,1,0,
2005구합16390,,2005guhap16390,,,,0,0,0,0,0,0,0,1,0,
2005구합16468,,2005guhap16468,,,,0,0,0,0,0,0,0,1,0,
2005구합16888,,2005guhap16888,,,,0,0,0,0,0,0,0,1,0,
2005구합1718,,2005guhap1718,,,,0,0,0,0,0,0,0,1,0,
2005구합22654,,2005guhap22654,,,,0,0,0,0,0,0,0,1,0,
2005구합28584,,2005guhap28584,,,,0,0,0,0,0,0,0,1,0,
2005구합30709,,2005guhap30709,,,,0,0,0,0,0,0,0,1,0,
2005구합34015,,2005guhap34015,,,,0,0,0,0,0,0,0,1,0,
2005구합34701,,2005guhap34701,서울행법,2006.08.08,유족급여등부지급처분취소,1,0,4,0,0,0,0,0,0,
2005구합37182,,2005guhap37182,,,,0,0,0,0,0,0,0,1,0,
2005구합41143,,2005guhap41143,,,,0,0,0,0,0,0,0,1,0,
2005구합4168,,2005guhap4168,,,,0,0,0,0,0,0,0,1,0,
2005구합42061,,2005guhap42061,,,,0,0,0,0,0,0,0,1,0,
2005구합4649,,2005guhap4649,,,,0,0,0,0,0,0,0,1,0,
2005구합5079,,2005guhap5079,,,,0,0,0,0,0,0,0,1,0,
2005구합5536,,2005guhap5536,,,,0,0,0,0,0,0,0,1,0,
2005나9133,,2005na9133,,,,0,0,0,0,0,0,0,1,0,
2005누12,,2005nu12,,,,0,0,0,0,0,0,0,1,0,
2005누23413,,2005nu23413,,,,0,0,0,0,0,0,0,1,0,
2005다10531,,2005da10531,대법원,2005.09.15,구상금,1,0,6,0,0,0,1,0,0,
2005다14861,,2005da14861,대법원,2005.06.10,원인무효로인한소유권이전등기말소등기,1,0,3,0,0,0,0,0,0,
2005다16034,,2005da16034,대법원,2007.11.15,손해배상(기),1,0,4,0,0,0,0,0,0,
2005다20910,,2005da20910,,2023.02.13,레미콘차주 겸 운송기사는 노동조합및노동관계조정법상의 근로자가 아니다,0,1,0,7,0,0,0,0,0,
2005다2091043,,2005da2091043,,,,0,0,0,0,0,0,0,1,0,
2005다22701,,2005da22701,대법원,2009.04.23,합병철회·주주총회결의취소,1,0,16,0,0,0,0,0,0,
2005다25113,,2005da25113,대법원,2007.07.12,퇴직금,1,0,5,0,0,0,1,0,0,
2005다28358,,2005da28358,대법원,2007.11.29,임금,1,1,5,0,0,0,0,0,1,
2005다30580,,2005da30580,대법원,2006.09.22,해고무효확인,1,1,3,0,0,0,1,0,1,
2005다30610,,2005da30610,대법원,2006.09.22,손해배상(기),1,0,4,0,0,0,0,0,0,
2005다30610757,,2005da30610757,,,,0,0,0,0,0,0,0,1,0,
2005다3229,,2005da3229,대법원,2007.11.16,손해배상(기),1,0,2,0,0,0,0,0,0,
2005다34407,,2005da34407,대법원,2005.09.09,해고무효확인,1,0,2,0,0,0,0,0,0,
2005다38270,,2005da38270,,2023.02.14,사직의사 없는 근로자에게 사직서를 작성 제출하게 하였다면 해고에 해당,0,1,0,8,0,0,0,0,0,
2005다3991,,2005da3991,대법원,2007.02.23,부당전보무효확인등,1,1,2,0,0,0,0,0,1,
2005다45827,,2005da45827,대법원,2005.10.28,면직해임무효확인등,1,1,4,0,0,0,0,0,1,
2005다45827478,,2005da45827478,,,,0,0,0,0,0,0,0,1,0,
2005다50034,,2005da50034,,2023.02.13,"산업연수생(외국인)은 근로자 (근로기준법, 최저임금법 적용여부)",0,1,0,7,0,0,0,0,0,
2005다54029,,2005da54029,,,,0,0,0,0,0,0,0,1,0,
2005다54463,,2005da54463,,,,0,0,0,0,0,0,0,1,0,
2005다64385,,2005da64385,대법원,2006.10.13,근로자지위부존재확인등,1,0,2,0,0,0,0,0,0,
2005다72386,,2005da72386,대법원,2007.08.23,보험금·보험금반환등,1,0,4,0,0,0,0,0,0,
2005다75088,,2005da75088,대법원,2008.07.10,종업원지위확인,1,1,2,0,0,0,0,0,1,
2005다77558,,2005da77558,대법원,2006.12.07,배당이의,1,0,4,0,0,0,0,0,0,
2005다9227,,2005da9227,,2023.02.11,예산편성범위를 초과하였더라도 실제로 초과근무한 시간에 대한 임금을 지급해야,0,1,0,3,0,0,0,0,0,
2005도1089,,2005do1089,대법원,2005.06.09,근로기준법위반,1,0,3,0,0,0,0,0,0,
2005도467,,2005do467,,2023.07.10,연봉에 퇴직금을 포함시켜 임금을 지급했다 하더라도 퇴직금 지급으로서의 효력은 없다,0,1,0,5,0,0,0,0,0,
2005도6223,,2005do6223,,2023.10.07,"퇴사하면서 원료 배합비율, 제조공정,각종 실험결과를 가져간 것은 절도",0,1,0,5,0,0,0,0,0,
2005도7309,,2005do7309,대법원,2006.03.24,정보통신망이용촉진및정보보호등에관한법률위반(정보통신망침해등),1,0,4,0,0,0,0,0,0,
2005도8005,,2005do8005,대법원,2007.05.11,업무방해·노동조합및노동관계조정법위반,1,0,2,0,0,0,0,0,0,
2005도8005732,,2005do8005732,,,,0,0,0,0,0,0,0,1,0,
2005도8364,,2005do8364,,2023.02.13,임금체불에 대해 임금지급 위반죄와 별도로 금품청산 위반죄가 성립한다,0,1,0,7,0,0,0,0,0,
2005도836448,,2005do836448,,,,0,0,0,0,0,0,0,1,0,
2005도8606,,2005do8606,,2023.02.13,회사측의 단체교섭 거부의 정당성 유무의 판단 기준,0,1,0,4,0,0,0,0,0,
2005도8606595,,2005do8606595,,,,0,0,0,0,0,0,0,1,0,
2005도9230,,2005do9230,대법원,2006.02.09,근로기준법위반,1,1,4,0,0,0,0,0,1,
2005두11418,,2005du11418,대법원,2007.03.29,요양불승인처분취소,1,0,3,0,0,0,0,0,0,
2005두11418564,,2005du11418564,,,,0,0,0,0,0,0,0,1,0,
2005두1152,,2005du1152,,,,0,0,0,0,0,0,0,1,0,
2005두12091,,2005du12091,대법원,2008.02.01,유족급여및장의비조정지급처분취소,1,0,2,0,0,0,0,0,0,
2005두12572,,2005du12572,대법원,2007.09.28,유족급여등부지급처분취소,1,0,10,0,0,0,1,0,0,
2005두12862,,2005du12862,,,,0,0,0,0,0,0,0,1,0,
2005두12992,,2005du12992,대법원,2007.04.26,중재재심결정취소,1,0,4,0,0,0,0,0,0,
2005두12992747,,2005du12992747,,,,0,0,0,0,0,0,0,1,0,
2005두13018,,2005du13018,대법원,2007.03.29,산업재해보상보험료등부과처분취소,1,1,6,0,0,0,0,0,1,
2005두13247,,2005du13247,대법원,2007.11.30.,,0,0,0,0,0,0,1,1,0,
2005두13384,,2005du13384,,,,0,0,0,0,0,0,0,1,0,
2005두13414,,2005du13414,대법원,2006.12.21,남녀차별개선위원회결정내지재결취소,1,0,4,0,0,0,0,0,0,
2005두13841,,2005du13841,대법원,2006.03.09,요양불승인처분취소,1,0,4,0,0,0,0,0,0,
2005두14767,,2005du14767,,,,0,0,0,0,0,0,0,1,0,
2005두14806,,2005du14806,,,,0,0,0,0,0,0,0,1,0,
2005두14813,,2005du14813,,,,0,0,0,0,0,0,0,1,0,
2005두16499,,2005du16499,대법원,2006.2.24.,,0,0,0,0,0,0,1,1,0,
2005두16772,,2005du16772,,,,0,0,0,0,0,0,0,1,0,
2005두16901,,2005du16901,,2023.02.12,"계약직근로가 형식에 불과하다면, 정당한 사유 없는 갱신계약 거절은 무효",0,1,0,4,0,0,0,0,0,
2005두2506,,2005du2506,대법원,2006.09.22,보험약가인하처분취소,1,0,4,0,0,0,0,0,0,
2005두2810,,2005du2810,대법원,2007.04.26,평균임금결정처분등취소,1,0,5,0,0,0,0,0,0,
2005두3608,,2005du3608,,,,0,0,0,0,0,0,0,1,0,
2005두4120,,2005du4120,대법원,2007.11.15,부당노동행위및부당해고구제재심판정취소,1,0,3,0,0,0,0,0,0,
2005두4120792,,2005du4120792,,,,0,0,0,0,0,0,0,1,0,
2005두4403,,2005du4403,,,,0,0,0,0,0,0,0,1,0,
2005두4403465,,2005du4403465,,,,0,0,0,0,0,0,0,1,0,
2005두4991,,2005du4991,대법원,2005.9.9.,,0,0,0,0,0,0,1,1,0,
2005두5093,,2005du5093,,,,0,0,0,0,0,0,0,1,0,
2005두524,,2005du524,대법원,2005.05.27,부당해고구제재심판정취소,1,0,4,0,0,0,1,0,0,
2005두5390,,2005du5390,대법원,2007.10.11,재외국민2세지정취소처분취소,1,0,3,0,0,0,0,0,0,
2005두5673,,2005du5673,대법원,2006.02.24,부당해고및부당노동행위구제재심판정취소,1,0,4,0,0,0,1,0,0,
2005두6423,,2005du6423,,,,0,0,0,0,0,0,0,1,0,
2005두6461,,2005du6461,대법원,2007.06.14,성희롱결정처분취소,1,0,4,0,0,0,1,0,0,
2005두6522,,2005du6522,,,,0,0,0,0,0,0,0,1,0,
2005두739,,2005du739,,2023.02.13,"문서유출, 출근거부가 징계사유에 해당한다고 하더라도 해고처분은 징계권 남용이라는 사례",0,1,0,3,0,0,0,0,0,
2005두7501,,2005du7501,대법원,2007.06.15,장해보상연금부지급처분취소,1,0,4,0,0,0,0,0,0,
2005두7945,,2005du7945,,,,0,0,0,0,0,0,0,1,0,
2005두8009,,2005du8009,,2023.02.13,"업무와 재해 사이의 인과관계를 증명할 책임 소재, 판단 기준, 증명 정도",0,1,0,3,0,0,0,0,0,
2005두8047,,2005du8047,,,,0,0,0,0,0,0,0,1,0,
