doc_id,source,case_no,case_src,doctype,category,category_src,post_id,title,gate,bundled
output_판례_보강/2019두45647_부당해고구제재심판정취소.md,letec,2019두45647,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2019두47377_부당해고구제재심판정취소.md,letec,2019두47377,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2019두48684_해임처분취소[구 교육공무원 징계양정 등에 관한 규칙(2019. 3. 18. 교육부령 제178호로 개정되기 전.md,letec,2019두48684,meta,prec,일반행정,meta,,"해임처분취소[구 교육공무원 징계양정 등에 관한 규칙(2019. 3. 18. 교육부령 제178호로 개정되기 전의 것, 이하 '구 징계양정 규칙' 제2조 제1항 별표에 따라 이루어진 해임처분이 재량권을 일탈·남용하여 위법한지 여부가 문제된 사건]",exempt,1
output_판례_보강/2019두52386_부당해고구제재심판정취소.md,letec,2019두52386,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2019두53952_차별시정재심판정취소[시립 의료원 소속 기간제근로자가 정규직 근로자에 비해 차별적 처우를 받았다는 이유로 차별.md,letec,2019두53952,meta,prec,일반행정,meta,,차별시정재심판정취소[시립 의료원 소속 기간제근로자가 정규직 근로자에 비해 차별적 처우를 받았다는 이유로 차별시정을 구한 사건],exempt,1
output_판례_보강/2019두55262_차별시정재심판정취소청구의소.md,letec,2019두55262,meta,prec,일반행정,meta,,차별시정재심판정취소청구의소,exempt,1
output_판례_보강/2019두55859_요양·보험급여결정승인처분취소청구.md,letec,2019두55859,meta,prec,일반행정,meta,,요양·보험급여결정승인처분취소청구,exempt,1
output_판례_보강/2019두59349_부당해고구제재심판정취소.md,letec,2019두59349,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2019헌마15_최저임금법 제5조의2 등 위헌확인.md,letec,2019헌마15,meta,detc,헌마,meta,,최저임금법 제5조의2 등 위헌확인,exempt,1
output_판례_보강/2020다219928_임금.md,letec,2020다219928,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2020다232136_임금[취업규칙 중 급여체계에 관한 규정이 근로자에게 불리하게 변경된 사안].md,letec,2020다232136,meta,prec,민사,meta,,임금[취업규칙 중 급여체계에 관한 규정이 근로자에게 불리하게 변경된 사안],exempt,1
output_판례_보강/2020다237117_퇴직금.md,letec,2020다237117,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/2020다237513_정규직근로자지위확인의소.md,letec,2020다237513,meta,prec,민사,meta,,정규직근로자지위확인의소,exempt,1
output_판례_보강/2020다245958_부당이득금반환등.md,letec,2020다245958,meta,prec,민사,meta,,부당이득금반환등,exempt,1
output_판례_보강/2020다253744_전보무효확인의소.md,letec,2020다253744,meta,prec,민사,meta,,전보무효확인의소,exempt,1
output_판례_보강/2020다254372_퇴직금등.md,letec,2020다254372,meta,prec,민사,meta,,퇴직금등,exempt,1
output_판례_보강/2020다255917_임금.md,letec,2020다255917,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2020다256385_퇴직금청구의소.md,letec,2020다256385,meta,prec,민사,meta,,퇴직금청구의소,exempt,1
output_판례_보강/2020다273939_퇴직금청구의소.md,letec,2020다273939,meta,prec,민사,meta,,퇴직금청구의소,exempt,1
output_판례_보강/2020다282674_교수지위확인등청구의소.md,letec,2020다282674,meta,prec,민사,meta,,교수지위확인등청구의소,exempt,1
output_판례_보강/2020다287921_근로자지위확인[파견근로자에 대한 퇴직금 공제의 범위가 문제된 사건].md,letec,2020다287921,meta,prec,민사,meta,,근로자지위확인[파견근로자에 대한 퇴직금 공제의 범위가 문제된 사건],exempt,1
output_판례_보강/2020다294486_임금.md,letec,2020다294486,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2020다296321_임금.md,letec,2020다296321,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2020다296819_퇴직금청구[채권추심원의 근로기준법상 근로자성 인정 여부가 쟁점이 된 사건].md,letec,2020다296819,meta,prec,민사,meta,,퇴직금청구[채권추심원의 근로기준법상 근로자성 인정 여부가 쟁점이 된 사건],exempt,1
output_판례_보강/2020다301155_징계무효확인등.md,letec,2020다301155,meta,prec,민사,meta,,징계무효확인등,exempt,1
output_판례_보강/2020도15393_근로기준법위반·근로자퇴직급여보장법위반[1주간 12시간의 연장근로한도 위반 여부가 문제된 사건].md,letec,2020도15393,meta,prec,형사,meta,,근로기준법위반·근로자퇴직급여보장법위반[1주간 12시간의 연장근로한도 위반 여부가 문제된 사건],exempt,1
output_판례_보강/2020도16228_근로기준법위반·최저임금법위반[근로기준법상 가산임금 규정이 적용되는 근로기준법 제11조 제1항의 ‘상시 5명 .md,letec,2020도16228,meta,prec,형사,meta,,근로기준법위반·최저임금법위반[근로기준법상 가산임금 규정이 적용되는 근로기준법 제11조 제1항의 ‘상시 5명 이상의 근로자를 사용하는 사업 또는 사업장’에 해당하는지 여부가 문제된 사건],exempt,1
output_판례_보강/2020도16431_노동조합및노동관계조정법위반·근로기준법위반·남녀고용평등과일·가정양립지원에관한법률위반.md,letec,2020도16431,meta,prec,형사,meta,,노동조합및노동관계조정법위반·근로기준법위반·남녀고용평등과일·가정양립지원에관한법률위반,exempt,1
output_판례_보강/2020도16541_근로기준법위반[기간제 근로계약의 근로조건 명시의무가 문제된 사건].md,letec,2020도16541,meta,prec,형사,meta,,근로기준법위반[기간제 근로계약의 근로조건 명시의무가 문제된 사건],exempt,1
output_판례_보강/2020도17654_근로기준법위반ㆍ근로자퇴직급여보장법위반ㆍ최저임금법위반.md,letec,2020도17654,meta,prec,형사,meta,,근로기준법위반ㆍ근로자퇴직급여보장법위반ㆍ최저임금법위반,exempt,1
output_판례_보강/2020도68_근로기준법위반.md,letec,2020도68,meta,prec,형사,meta,,근로기준법위반,exempt,1
output_판례_보강/2020도9257_근로기준법위반[사용자인 피고인이 인사규정상 정년을 변경한 것이 취업규칙을 근로자에게 불리하게 변경한 것인지가.md,letec,2020도9257,meta,prec,형사,meta,,근로기준법위반[사용자인 피고인이 인사규정상 정년을 변경한 것이 취업규칙을 근로자에게 불리하게 변경한 것인지가 문제된 사안],exempt,1
output_판례_보강/2020두30450_업무정지처분취소청구.md,letec,2020두30450,meta,prec,일반행정,meta,,업무정지처분취소청구,exempt,1
output_판례_보강/2020두40945_부당해고구제재심판정취소.md,letec,2020두40945,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2020두49355_차별시정재심판정취소청구의소.md,letec,2020두49355,meta,prec,일반행정,meta,,차별시정재심판정취소청구의소,exempt,1
output_판례_보강/2020두54852_부당해고구제재심판정취소.md,letec,2020두54852,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2020두54869_요양급여불승인처분취소청구.md,letec,2020두54869,meta,prec,일반행정,meta,,요양급여불승인처분취소청구,exempt,1
output_판례_보강/2020헌바257_구 산업재해보상보험법 제37조 제1항 등 위헌소원.md,letec,2020헌바257,meta,detc,헌바,meta,,구 산업재해보상보험법  제37조 제1항 등  위헌소원,exempt,1
output_판례_보강/2021다210102_근로자지위확인청구등의소.md,letec,2021다210102,meta,prec,민사,meta,,근로자지위확인청구등의소,exempt,1
output_판례_보강/2021다210621_근로자지위확인등.md,letec,2021다210621,meta,prec,민사,meta,,근로자지위확인등,exempt,1
output_판례_보강/2021다210829_퇴직금.md,letec,2021다210829,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/2021다213477_근로에관한소송.md,letec,2021다213477,meta,prec,민사,meta,,근로에관한소송,exempt,1
output_판례_보강/2021다218083_임금[퇴직금 산정과 관련하여 계속근로기간의 기산점이 언제인지가 문제된 사건].md,letec,2021다218083,meta,prec,민사,meta,,임금[퇴직금 산정과 관련하여 계속근로기간의 기산점이 언제인지가 문제된 사건],exempt,1
output_판례_보강/2021다222914_퇴직금청구의소.md,letec,2021다222914,meta,prec,민사,meta,,퇴직금청구의소,exempt,1
output_판례_보강/2021다225845_임금.md,letec,2021다225845,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2021다227100_손해배상(국).md,letec,2021다227100,meta,prec,민사,meta,,손해배상(국),exempt,1
output_판례_보강/2021다229076_임금·부당이득금.md,letec,2021다229076,meta,prec,민사,meta,,임금·부당이득금,exempt,1
output_판례_보강/2021다229588_근로에관한소송.md,letec,2021다229588,meta,prec,민사,meta,,근로에관한소송,exempt,1
output_판례_보강/2021다229601_근로에관한소송.md,letec,2021다229601,meta,prec,민사,meta,,근로에관한소송,exempt,1
output_판례_보강/2021다234924_약정금.md,letec,2021다234924,meta,prec,민사,meta,,약정금,exempt,1
output_판례_보강/2021다246545_임금[주휴수당이 최저임금 지급대상인지 여부가 문제된 사건].md,letec,2021다246545,meta,prec,민사,meta,,임금[주휴수당이 최저임금 지급대상인지 여부가 문제된 사건],exempt,1
output_판례_보강/2021다251295_호봉정정등.md,letec,2021다251295,meta,prec,민사,meta,,호봉정정등,exempt,1
output_판례_보강/2021다255051_용역비.md,letec,2021다255051,meta,prec,민사,meta,,용역비,exempt,1
output_판례_보강/2021다258463_직무발명보상금.md,letec,2021다258463,meta,prec,민사,meta,,직무발명보상금,exempt,1
output_판례_보강/2021다274069_근로자지위확인등.md,letec,2021다274069,meta,prec,민사,meta,,근로자지위확인등,exempt,1
output_판례_보강/2021다279903_임금.md,letec,2021다279903,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2021다280781_임금.md,letec,2021다280781,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2021다290160_근로자지위확인등.md,letec,2021다290160,meta,prec,민사,meta,,근로자지위확인등,exempt,1
output_판례_보강/2021다310484_고용의사표시등.md,letec,2021다310484,meta,prec,민사,meta,,고용의사표시등,exempt,1
output_판례_보강/2021도11675_근로자퇴직급여보장법위반[의료소비자생활협동조합의 봉직의가 근로기준법상 ‘근로자’에 해당하는지 여부가 문제되는 .md,letec,2021도11675,meta,prec,형사,meta,,근로자퇴직급여보장법위반[의료소비자생활협동조합의 봉직의가 근로기준법상 ‘근로자’에 해당하는지 여부가 문제되는 사건],exempt,1
output_판례_보강/2021도6416_명예훼손.md,letec,2021도6416,meta,prec,형사,meta,,명예훼손,exempt,1
output_판례_보강/2021두33470_부당해고구제재심판정취소.md,letec,2021두33470,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2021두33715_부당해고구제재심판정취소[보험회사 위탁계약형 지점장의 근로기준법상 근로자성 인정 여부가 쟁점이 된 사건].md,letec,2021두33715,meta,prec,일반행정,meta,,부당해고구제재심판정취소[보험회사 위탁계약형 지점장의 근로기준법상 근로자성 인정 여부가 쟁점이 된 사건],exempt,1
output_판례_보강/2021두34275_유족급여및장의비부지급처분취소.md,letec,2021두34275,meta,prec,일반행정,meta,,유족급여및장의비부지급처분취소,exempt,1
output_판례_보강/2021두35438_평균임금정정불승인및보험급여차액부지급처분취소청구의소[최초 진폐 진단을 받은 후 진폐 및 활동성 폐결핵 진단을 .md,letec,2021두35438,meta,prec,일반행정,meta,,평균임금정정불승인및보험급여차액부지급처분취소청구의소[최초 진폐 진단을 받은 후 진폐 및 활동성 폐결핵 진단을 받고 재요양을 받던 중 사망한 근로자에 대한 유족급여 산정이 문제된 사건],exempt,1
output_판례_보강/2021두36103_부당해고구제재심판정취소.md,letec,2021두36103,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2021두39034_부당해고구제재심판정취소.md,letec,2021두39034,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2021두45114_부당해고구제재심판정취소.md,letec,2021두45114,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2021두45633_유족급여및장의비부지급처분취소.md,letec,2021두45633,meta,prec,일반행정,meta,,유족급여및장의비부지급처분취소,exempt,1
output_판례_보강/2021두46285_부당해고구제재심판정취소.md,letec,2021두46285,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2021두50642_부당해고구제재심판정취소[서면해고통지에 구체적인 비위행위가 기재되지 않고 축약기재되어 그 적법성이 문제된 사안.md,letec,2021두50642,meta,prec,일반행정,meta,,부당해고구제재심판정취소[서면해고통지에 구체적인 비위행위가 기재되지 않고 축약기재되어 그 적법성이 문제된 사안],exempt,1
output_판례_보강/2022다200249_임금.md,letec,2022다200249,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2022다203798_임금[여객자동차 운수사업법상 보수교육이 근로시간에 포함됨을 전제로 임금을 청구한 사건].md,letec,2022다203798,meta,prec,민사,meta,,임금[여객자동차 운수사업법상 보수교육이 근로시간에 포함됨을 전제로 임금을 청구한 사건],exempt,1
output_판례_보강/2022다215784_임금.md,letec,2022다215784,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2022다219540_임금·약정금.md,letec,2022다219540,meta,prec,민사,meta,,임금·약정금,exempt,1
output_판례_보강/2022다224290_근로자지위확인등청구의소·근로자지위확인등[자동차 제조·판매회사와 협력업체 및 2차 부품물류회사 소속 근로자 사.md,letec,2022다224290,meta,prec,민사,meta,,근로자지위확인등청구의소·근로자지위확인등[자동차 제조·판매회사와 협력업체 및 2차 부품물류회사 소속 근로자 사이에 근로자파견관계를 인정할 수 있는지 여부가 문제된 사건],exempt,1
output_판례_보강/2022다226234_임금.md,letec,2022다226234,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2022다231403_임금·부당이득금.md,letec,2022다231403,meta,prec,민사,meta,,임금·부당이득금,exempt,1
output_판례_보강/2022다233874_구상금.md,letec,2022다233874,meta,prec,민사,meta,,구상금,exempt,1
output_판례_보강/2022다245419_연차수당지급.md,letec,2022다245419,meta,prec,민사,meta,,연차수당지급,exempt,1
output_판례_보강/2022다245518_임금.md,letec,2022다245518,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2022다307003_임금.md,letec,2022다307003,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2022도2188_근로기준법위반.md,letec,2022도2188,meta,prec,형사,meta,,근로기준법위반,exempt,1
output_판례_보강/2022두19_수당금.md,letec,2022두19,meta,prec,일반행정,meta,,수당금,exempt,1
output_판례_보강/2022두30072_유족급여및장의비부지급처분취소[유족급여및장의비부지급처분취소 사건].md,letec,2022두30072,meta,prec,일반행정,meta,,유족급여및장의비부지급처분취소[유족급여및장의비부지급처분취소 사건],exempt,1
output_판례_보강/2022두47391_요양불승인처분취소.md,letec,2022두47391,meta,prec,일반행정,meta,,요양불승인처분취소,exempt,1
output_판례_보강/2022두57695_부당해고구제재심판정취소[묵시적 의사표시에 의한 해고를 인정하기 위한 기준이 문제된 사건].md,letec,2022두57695,meta,prec,일반행정,meta,,부당해고구제재심판정취소[묵시적 의사표시에 의한 해고를 인정하기 위한 기준이 문제된 사건],exempt,1
output_판례_보강/2022두64518_평균임금정정(유족급여및장의비)및보험금차액부지급처분취소.md,letec,2022두64518,meta,prec,일반행정,meta,,평균임금정정(유족급여및장의비)및보험금차액부지급처분취소,exempt,1
output_판례_보강/2022두64693_공정대표의무위반시정재심판정취소[사용자의 노동조합에 대한 차량 임차비용 지원 행위가 공정대표의무 위반에 해당하.md,letec,2022두64693,meta,prec,일반행정,meta,,공정대표의무위반시정재심판정취소[사용자의 노동조합에 대한 차량 임차비용 지원 행위가 공정대표의무 위반에 해당하는지가 문제된 사건],exempt,1
output_판례_보강/2022추5156_조례안재의결무효확인.md,letec,2022추5156,meta,prec,일반행정,meta,,조례안재의결무효확인,exempt,1
output_판례_보강/2023다213556_금품청산금지급청구의소.md,letec,2023다213556,meta,prec,민사,meta,,금품청산금지급청구의소,exempt,1
output_판례_보강/2023다217312_임금등[비전업 시간강사가 초단시간근로자에 해당하는지 여부가 문제된 사건].md,letec,2023다217312,meta,prec,민사,meta,,임금등[비전업 시간강사가 초단시간근로자에 해당하는지 여부가 문제된 사건],exempt,1
output_판례_보강/2023다223744_임금·약정금[택시운전근로자들이 택시회사에 대하여 최저임금 미달액 지급을 청구한 사건].md,letec,2023다223744,meta,prec,민사,meta,,임금·약정금[택시운전근로자들이 택시회사에 대하여 최저임금 미달액 지급을 청구한 사건],exempt,1
output_판례_보강/2023다275998_임금.md,letec,2023다275998,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2023다300559_임금등청구의소[부당하게 해고된 후 원직이 아닌 업무에 복직된 근로자가 사용자를 상대로 미지급 임금의 지급을 .md,letec,2023다300559,meta,prec,민사,meta,,임금등청구의소[부당하게 해고된 후 원직이 아닌 업무에 복직된 근로자가 사용자를 상대로 미지급 임금의 지급을 구하는 사건],exempt,1
output_판례_보강/2023다315391_부당이득금.md,letec,2023다315391,meta,prec,민사,meta,,부당이득금,exempt,1
output_판례_보강/2023도12316_산업안전보건법위반·업무상과실치사·중대재해처벌등에관한법률위반(산업재해치사).md,letec,2023도12316,meta,prec,형사,meta,,산업안전보건법위반·업무상과실치사·중대재해처벌등에관한법률위반(산업재해치사),exempt,1
output_판례_보강/2023도188_근로자퇴직급여보장법위반.md,letec,2023도188,meta,prec,형사,meta,,근로자퇴직급여보장법위반,exempt,1
output_판례_보강/2023도2318_근로자퇴직급여보장법위반.md,letec,2023도2318,meta,prec,형사,meta,,근로자퇴직급여보장법위반,exempt,1
output_판례_보강/2023두41727_부당해고구제재심판정취소[기간제로 근무하다가 정년에 도달한 근로자에 대한 기간제(촉탁직) 재고용 거절의 효력이.md,letec,2023두41727,meta,prec,일반행정,meta,,부당해고구제재심판정취소[기간제로 근무하다가 정년에 도달한 근로자에 대한 기간제(촉탁직) 재고용 거절의 효력이 문제된 사건],exempt,1
output_판례_보강/2024다210783_구상금.md,letec,2024다210783,meta,prec,민사,meta,,구상금,exempt,1
output_판례_보강/2024다211908_근로에관한소송·근로에관한소송·근로에관한소송[파견근로자가 근로자파견관계의 성립을 주장하면서 고용의무이행과 함께.md,letec,2024다211908,meta,prec,민사,meta,,근로에관한소송·근로에관한소송·근로에관한소송[파견근로자가 근로자파견관계의 성립을 주장하면서 고용의무이행과 함께 임금 차액 상당의 손해배상금 지급을 청구한 사건],exempt,1
output_판례_보강/2024도1309_근로기준법위반[근로기준법 제111조의 ‘확정된 구제명령 또는 구제명령을 내용으로 하는 재심판정을 이행하지 아.md,letec,2024도1309,meta,prec,형사,meta,,근로기준법위반[근로기준법 제111조의 ‘확정된 구제명령 또는 구제명령을 내용으로 하는 재심판정을 이행하지 아니한 자’의 범위가 문제된 사건],exempt,1
output_판례_보강/2024도4055_근로기준법위반[구 근로기준법(2019. 4. 30. 법률 제16415호로 개정되기 전의 것) 제44조의2 위.md,letec,2024도4055,meta,prec,형사,meta,,근로기준법위반[구 근로기준법(2019. 4. 30. 법률 제16415호로 개정되기 전의 것) 제44조의2 위반의 고의가 문제된 사건],exempt,1
output_판례_보강/2024두32973_부당해고구제재심판정취소.md,letec,2024두32973,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
"output_판례_보강/62다912_임금,임금.md",letec,62다912,meta,prec,민사,meta,,"임금,임금",exempt,1
output_판례_보강/64누162_중재재심결정취소.md,letec,64누162,meta,prec,일반행정,meta,,중재재심결정취소,exempt,1
output_판례_보강/66다1727_손해배상.md,letec,66다1727,meta,prec,민사,meta,,손해배상,exempt,1
output_판례_보강/68누151_행정처분취소결정취소.md,letec,68누151,meta,prec,일반행정,meta,,행정처분취소결정취소,exempt,1
output_판례_보강/68다1972_임금등.md,letec,68다1972,meta,prec,민사,meta,,임금등,exempt,1
output_판례_보강/68다2178_손해배상등.md,letec,68다2178,meta,prec,민사,meta,,손해배상등,exempt,1
output_판례_보강/70다523_임금등.md,letec,70다523,meta,prec,민사,meta,,임금등,exempt,1
output_판례_보강/71누14_파면처분취소.md,letec,71누14,meta,prec,일반행정,meta,,파면처분취소,exempt,1
output_판례_보강/71다1033_퇴직금.md,letec,71다1033,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/71다1400_해고무효확인.md,letec,71다1400,meta,prec,민사,meta,,해고무효확인,exempt,1
output_판례_보강/71다1713_임금등.md,letec,71다1713,meta,prec,민사,meta,,임금등,exempt,1
output_판례_보강/72다1758_임금등.md,letec,72다1758,meta,prec,민사,meta,,임금등,exempt,1
output_판례_보강/72다895_근로관계존재확인·퇴직금청구.md,letec,72다895,meta,prec,민사,meta,,근로관계존재확인·퇴직금청구,exempt,1
output_판례_보강/74다1403_해고무효확인등.md,letec,74다1403,meta,prec,민사,meta,,해고무효확인등,exempt,1
output_판례_보강/74다1625_퇴직금.md,letec,74다1625,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/74다1840_전부금.md,letec,74다1840,meta,prec,민사,meta,,전부금,exempt,1
output_판례_보강/75누19_면직처분취소.md,letec,75누19,meta,prec,일반행정,meta,,면직처분취소,exempt,1
output_판례_보강/75다1098_손해배상등.md,letec,75다1098,meta,prec,민사,meta,,손해배상등,exempt,1
output_판례_보강/75다1768_손해배상.md,letec,75다1768,meta,prec,민사,meta,,손해배상,exempt,1
output_판례_보강/75다872_퇴직금.md,letec,75다872,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/75도2599_근로기준법위반.md,letec,75도2599,meta,prec,형사,meta,,근로기준법위반,exempt,1
output_판례_보강/76다1090_퇴직금.md,letec,76다1090,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/76다1812_퇴직금.md,letec,76다1812,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/76다2119_손해배상.md,letec,76다2119,meta,prec,민사,meta,,손해배상,exempt,1
output_판례_보강/77다1321_퇴직금.md,letec,77다1321,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/77다1648_지위보존가처분.md,letec,77다1648,meta,prec,민사,meta,,지위보존가처분,exempt,1
output_판례_보강/77다1742_퇴직금.md,letec,77다1742,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/77다2479_장학금반환등.md,letec,77다2479,meta,prec,민사,meta,,장학금반환등,exempt,1
output_판례_보강/77다300_손해배상.md,letec,77다300,meta,prec,민사,meta,,손해배상,exempt,1
output_판례_보강/77다355_퇴직금.md,letec,77다355,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/77도3528_근로기준법위반.md,letec,77도3528,meta,prec,형사,meta,,근로기준법위반,exempt,1
output_판례_보강/78다1046_급여금등.md,letec,78다1046,meta,prec,민사,meta,,급여금등,exempt,1
output_판례_보강/78다1530_손해배상등.md,letec,78다1530,meta,prec,민사,meta,,손해배상등,exempt,1
output_판례_보강/78다2007_손해배상등.md,letec,78다2007,meta,prec,민사,meta,,손해배상등,exempt,1
output_판례_보강/78다2312_퇴직금.md,letec,78다2312,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/78다591_퇴직금.md,letec,78다591,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/79나1179_면직처분취소청구사건.md,letec,79나1179,meta,prec,민사,meta,,면직처분취소청구사건,exempt,1
output_판례_보강/79누116_전국연합노조단체교섭조정결정처분취소.md,letec,79누116,meta,prec,일반행정,meta,,전국연합노조단체교섭조정결정처분취소,exempt,1
output_판례_보강/79다1281_건물철거등.md,letec,79다1281,meta,prec,민사,meta,,건물철거등,exempt,1
output_판례_보강/79다1489_퇴직금.md,letec,79다1489,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/79다1566_퇴직금.md,letec,79다1566,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/79다2322_노임.md,letec,79다2322,meta,prec,민사,meta,,노임,exempt,1
output_판례_보강/79다919_퇴직금.md,letec,79다919,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/80나3567_수당금청구사건.md,letec,80나3567,meta,prec,민사,meta,,수당금청구사건,exempt,1
output_판례_보강/80다1040_손해배상.md,letec,80다1040,meta,prec,민사,meta,,손해배상,exempt,1
output_판례_보강/80다1340_퇴직금.md,letec,80다1340,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/80다1708_손해배상.md,letec,80다1708,meta,prec,민사,meta,,손해배상,exempt,1
output_판례_보강/80다2384_해고무효확인등.md,letec,80다2384,meta,prec,민사,meta,,해고무효확인등,exempt,1
output_판례_보강/80다2928_손해배상등.md,letec,80다2928,meta,prec,민사,meta,,손해배상등,exempt,1
output_판례_보강/80다2945_급여금등.md,letec,80다2945,meta,prec,민사,meta,,급여금등,exempt,1
output_판례_보강/80다3120_근로수당금.md,letec,80다3120,meta,prec,민사,meta,,근로수당금,exempt,1
output_판례_보강/80다3149_노임금.md,letec,80다3149,meta,prec,민사,meta,,노임금,exempt,1
output_판례_보강/80도1070_근로기준법위반.md,letec,80도1070,meta,prec,형사,meta,,근로기준법위반,exempt,1
output_판례_보강/81다558_손해배상.md,letec,81다558,meta,prec,민사,meta,,손해배상,exempt,1
output_판례_보강/81다697_손해배상.md,letec,81다697,meta,prec,민사,meta,,손해배상,exempt,1
output_판례_보강/81다카137_퇴직금.md,letec,81다카137,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/81다카351_손해배상.md,letec,81다카351,meta,prec,민사,meta,,손해배상,exempt,1
output_판례_보강/82나3003_임금등청구사건.md,letec,82나3003,meta,prec,민사,meta,,임금등청구사건,exempt,1
output_판례_보강/82누516_파면처분취소.md,letec,82누516,meta,prec,일반행정,meta,,파면처분취소,exempt,1
output_판례_보강/82다174_해직처분무효확인.md,letec,82다174,meta,prec,민사,meta,,해직처분무효확인,exempt,1
output_판례_보강/82다카1702_손해배상.md,letec,82다카1702,meta,prec,민사,meta,,손해배상,exempt,1
output_판례_보강/82다카298_해임결의무효확인.md,letec,82다카298,meta,prec,민사,meta,,해임결의무효확인,exempt,1
output_판례_보강/82다카342_퇴직금.md,letec,82다카342,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/82다카49_근로수당금.md,letec,82다카49,meta,prec,민사,meta,,근로수당금,exempt,1
output_판례_보강/82다카90_약정금.md,letec,82다카90,meta,prec,민사,meta,,약정금,exempt,1
output_판례_보강/83누130_해임처분취소.md,letec,83누130,meta,prec,일반행정,meta,,해임처분취소,exempt,1
output_판례_보강/83누184_감봉처분취소.md,letec,83누184,meta,prec,일반행정,meta,,감봉처분취소,exempt,1
output_판례_보강/83다카1243_해고무효.md,letec,83다카1243,meta,prec,민사,meta,,해고무효,exempt,1
output_판례_보강/83다카1670_위자료등.md,letec,83다카1670,meta,prec,민사,meta,,위자료등,exempt,1
output_판례_보강/83다카2069_징계처분무효확인.md,letec,83다카2069,meta,prec,민사,meta,,징계처분무효확인,exempt,1
output_판례_보강/83다카2202_해고무효확인.md,letec,83다카2202,meta,prec,민사,meta,,해고무효확인,exempt,1
output_판례_보강/83다카657_손해배상.md,letec,83다카657,meta,prec,민사,meta,,손해배상,exempt,1
output_판례_보강/83도1050_근로기준법위반.md,letec,83도1050,meta,prec,형사,meta,,근로기준법위반,exempt,1
output_판례_보강/83도1090_근로기준법위반.md,letec,83도1090,meta,prec,형사,meta,,근로기준법위반,exempt,1
output_판례_보강/83도1850_근로기준법위반.md,letec,83도1850,meta,prec,형사,meta,,근로기준법위반,exempt,1
output_판례_보강/83도2068_근로기준법위반.md,letec,83도2068,meta,prec,형사,meta,,근로기준법위반,exempt,1
output_판례_보강/83도2272_근로기준법위반.md,letec,83도2272,meta,prec,형사,meta,,근로기준법위반,exempt,1
output_판례_보강/83도2505_근로기준법위반.md,letec,83도2505,meta,prec,형사,meta,,근로기준법위반,exempt,1
output_판례_보강/84누135_부당노동행위구제재심판정취소.md,letec,84누135,meta,prec,일반행정,meta,,부당노동행위구제재심판정취소,exempt,1
output_판례_보강/84누191_직권면직처분취소.md,letec,84누191,meta,prec,일반행정,meta,,직권면직처분취소,exempt,1
